    0.631987     -38.4162
     0.64184     -38.4143
    0.651693     -38.4122
    0.661546      -38.411
    0.671399     -38.4098
    0.681253     -38.4096

           0     -38.4459
   0.0120677     -38.4454
   0.0241353     -38.4428
    0.036203      -38.444
   0.0482706     -38.4411
   0.0603383      -38.441
    0.072406     -38.4386
   0.0844736     -38.4358
   0.0965413     -38.4331
    0.108609     -38.4299
    0.120677     -38.4267
    0.132744     -38.4234
    0.144812     -38.4214
     0.15688     -38.4186
    0.168947     -38.4154
    0.181015     -38.4135
    0.193083      -38.412
     0.20515     -38.4107
    0.217218       -38.41
    0.229286     -38.4096
    0.229286     -38.4096
    0.236253     -38.4095
     0.24322     -38.4098
    0.250187     -38.4097
    0.257155     -38.4094
    0.264122     -38.4092
    0.271089     -38.4088
    0.278056     -38.4092
    0.285024     -38.4088
    0.291991     -38.4086
    0.298958     -38.4081
    0.305926     -38.4076
    0.312893     -38.4076
     0.31986     -38.4072
    0.326827     -38.4083
    0.333795     -38.4067
    0.340762     -38.4085
    0.347729     -38.4076
    0.354696     -38.4076
    0.361664     -38.4076
    0.361664     -38.4076
    0.368631     -38.4076
    0.375598     -38.4067
    0.382565     -38.4069
    0.389533     -38.4069
      0.3965     -38.4056
    0.403467     -38.4063
    0.410435     -38.4062
    0.417402      -38.406
    0.424369     -38.4052
    0.431336     -38.4054
    0.438304     -38.4054
    0.445271     -38.4052
    0.452238     -38.4071
    0.459205     -38.4071
    0.466173      -38.407
     0.47314     -38.4068
    0.480107     -38.4071
    0.487075     -38.4084
    0.494042      -38.409
    0.494042      -38.409
    0.503895     -38.4084
    0.513748     -38.4052
    0.523601     -38.4056
    0.533455     -38.4057
    0.543308     -38.4058
    0.553161     -38.4062
    0.563014     -38.4065
    0.572867     -38.4068
    0.582721     -38.4065
    0.592574     -38.4087
    0.602427     -38.4088
     0.61228     -38.4093
    0.622133     -38.4087
    0.631987     -38.4087
     0.64184     -38.4094
    0.651693     -38.4097
    0.661546     -38.4101
    0.671399     -38.4095
    0.681253     -38.4096

           0     -33.1319
   0.0120677     -33.1326
   0.0241353     -33.1345
    0.036203     -33.1377
   0.0482706     -33.1419
   0.0603383     -33.1473
    0.072406     -33.1535
   0.0844736     -33.1605
   0.0965413     -33.1682
    0.108609     -33.1764
    0.120677      -33.185
    0.132744     -33.1937
    0.144812     -33.2025
     0.15688     -33.2109
    0.168947     -33.2188
    0.181015     -33.2258
    0.193083     -33.2317
     0.20515     -33.2361
    0.217218     -33.2388
    0.229286     -33.2397
    0.229286     -33.2397
    0.236253     -33.2394
     0.24322     -33.2385
    0.250187      -33.237
    0.257155     -33.2349
    0.264122     -33.2324
    0.271089     -33.2294
    0.278056     -33.2261
    0.285024     -33.2225
    0.291991     -33.2188
    0.298958      -33.215
    0.305926     -33.2113
    0.312893     -33.2077
     0.31986     -33.2043
    0.326827     -33.2013
    0.333795     -33.1988
    0.340762     -33.1967
    0.347729     -33.1952
    0.354696     -33.1942
    0.361664     -33.1939
    0.361664     -33.1939
    0.368631     -33.1937
    0.375598     -33.1931
    0.382565     -33.1921
    0.389533     -33.1907
      0.3965      -33.189
    0.403467      -33.187
    0.410435     -33.1848
    0.417402     -33.1825
    0.424369       -33.18
    0.431336     -33.1775
    0.438304      -33.175
    0.445271     -33.1726
    0.452238     -33.1704
    0.459205     -33.1684
    0.466173     -33.1667
     0.47314     -33.1653
    0.480107     -33.1643
    0.487075     -33.1637
    0.494042     -33.1635
    0.494042     -33.1635
    0.503895     -33.1639
    0.513748     -33.1651
    0.523601     -33.1672
    0.533455     -33.1701
    0.543308     -33.1737
    0.553161     -33.1781
    0.563014     -33.1832
    0.572867     -33.1887
    0.582721     -33.1947
    0.592574     -33.2011
    0.602427     -33.2075
     0.61228     -33.2138
    0.622133     -33.2199
    0.631987     -33.2254
     0.64184     -33.2303
    0.651693     -33.2343
    0.661546     -33.2373
    0.671399     -33.2391
    0.681253     -33.2397

           0     -17.3003
   0.0120677     -17.3378
   0.0241353     -17.4386
    0.036203     -17.5828
   0.0482706     -17.7457
   0.0603383     -17.9143
    0.072406     -18.0792
   0.0844736      -18.236
   0.0965413     -18.3781
    0.108609     -18.5018
    0.120677     -18.6063
    0.132744     -18.6906
    0.144812     -18.7559
     0.15688     -18.8029
    0.168947      -18.834
    0.181015     -18.8515
    0.193083     -18.8599
     0.20515     -18.8619
    0.217218     -18.8616
    0.229286     -18.8609
    0.229286     -18.8609
    0.236253     -18.8611
     0.24322     -18.8621
    0.250187     -18.8639
    0.257155     -18.8674
    0.264122     -18.8736
    0.271089     -18.8833
    0.278056     -18.8964
    0.285024     -18.9142
    0.291991     -18.9359
    0.298958     -18.9606
    0.305926     -18.9872
    0.312893     -19.0148
     0.31986     -19.0429
    0.326827     -19.0678
    0.333795     -19.0888
    0.340762     -19.1067
    0.347729     -19.1197
    0.354696     -19.1275
